DebtToIncomeRatio,CreditScore,MonthlyDebtPayments,PaymentHistory,NetWorth,SavingsAccountBalance,BankruptcyHistory,CreditCardUtilizationRate,LoanAmount,EmploymentStatus,RiskScore
0.092006702327443,629,225,19,12778,2961,0,0.3295775110209374,36244,Unemployed,52.0
0.6394358811230345,628,359,26,564158,3189,0,0.1001345440313196,18459,Employed,38.400000000000006
0.0878369177530121,603,347,21,160026,1722,1,0.1969026963481382,16376,Employed,41.6
0.1941971477029169,616,209,27,169658,932,0,0.4623926515186212,16568,Employed,45.0
0.1573109375680933,572,731,19,119923,3227,1,0.1309270387852434,13220,Unemployed,61.0
0.4835342201533821,606,750,24,11696,1433,0,0.394326074398184,22831,Employed,40.8
0.2274566729375857,485,205,17,18041,7242,0,0.0501165404051364,16122,Employed,40.0
0.5365152226352476,520,539,18,10676,7614,0,0.296401475471839,16752,Employed,60.0
0.3618085100047239,577,546,26,63112,3536,0,0.310422964066091,15644,Employed,59.0
0.2881215537016238,561,808,19,19213,7804,0,0.2240281486159289,25940,Employed,42.400000000000006
0.0782415006886039,643,171,25,11689,7472,0,0.2778833701283415,11697,Employed,37.6
0.3129202390068483,544,290,20,234382,7536,0,0.163158242007608,29616,Employed,51.0
0.4460844101580302,619,210,21,51541,3879,0,0.124974104042971,28312,Employed,50.0
0.0800926922693547,567,394,24,18603,923,0,0.2236688918634138,28401,Employed,51.0
0.2365442063400979,577,349,24,391201,5885,0,0.0695454388226435,13490,Unemployed,39.2
0.2174304817630566,597,267,24,107853,6222,0,0.5610385771036983,24817,Unemployed,53.0
0.3078174256049583,637,2303,21,19602,1544,0,0.0837565622250137,42266,Unemployed,61.0
0.2838821411988712,609,230,16,103850,2751,0,0.1052367147218074,12042,Employed,36.0
0.2103590867948104,579,297,27,12601,23685,0,0.6200501067936239,24114,Employed,43.2
0.5453765617253958,603,690,18,59128,8659,0,0.2467071506686669,12619,Employed,55.0
0.2809893109860877,646,377,19,13709,7551,0,0.2151209691051398,19211,Employed,38.400000000000006
0.2355155249680093,643,392,35,76051,4379,0,0.0641663980011415,21670,Employed,54.0
0.116783205803247,636,495,32,18906,541,0,0.4421974424759454,16048,Employed,51.0
0.2355068564168753,582,747,21,43544,4824,0,0.1766228827412504,15134,Employed,52.0
0.4200447955087995,572,507,29,58555,1034,0,0.3118104223895159,25035,Self-Employed,64.0
0.1679441969561249,533,222,22,16992,2418,0,0.5440611293438214,13292,Employed,40.8
0.2178938279738297,521,303,17,51067,7326,1,0.1503490096772508,28516,Employed,61.0
0.2270150645471944,626,587,34,58030,15337,0,0.3300420205536643,52617,Employed,48.0
0.1356695510016721,614,313,24,14313,264,0,0.5441388335765956,11626,Employed,38.400000000000006
0.4818501610301385,531,548,25,49029,8798,0,0.3885610225925331,11283,Employed,59.0
0.412704368272918,602,523,17,15654,933,0,0.2600083938109778,10323,Employed,42.400000000000006
0.0808200009635598,529,237,19,108669,440,0,0.0782117332263317,17358,Employed,47.0
0.303753847872321,510,472,23,26366,967,0,0.6422674916362818,33827,Employed,61.0
0.1747971767131613,517,337,13,57065,4749,0,0.3279938966637639,35379,Unemployed,52.0
0.6009799447751594,526,193,24,49279,2736,0,0.5331675186986441,27191,Employed,61.0
0.1101741593423598,585,254,28,424850,2181,0,0.3104272685474125,24347,Self-Employed,37.6
0.4931772426583583,609,402,20,96054,4341,0,0.313483444074067,41685,Self-Employed,60.0
0.5776401842797617,589,307,20,19259,1137,0,0.4352525640920738,17246,Employed,60.0
0.1039012782426428,564,490,19,122972,3403,0,0.1636825789068104,29125,Employed,47.0
0.1153878232663737,499,294,37,34980,2916,0,0.2981011135266761,59436,Employed,51.0
0.4992060299928893,464,1111,22,70526,10194,0,0.4279886079935505,40821,Employed,59.0
0.2390766538659393,577,299,30,15049,6474,0,0.4542316311500361,12576,Employed,43.2
0.1932100768989058,625,635,21,12116,2076,0,0.0896018835381069,16489,Employed,46.0
0.2525345586380787,641,313,19,17691,5937,0,0.4566123599044357,60895,Employed,50.0
0.6192270883718141,599,567,25,72730,7751,0,0.1344580222541,16517,Employed,56.0
0.2432350616452431,557,313,26,82272,2195,0,0.173998779520024,48982,Employed,49.0
0.1499351687405931,541,1557,19,12908,16520,0,0.4324512719718009,17750,Employed,54.0
0.0889053728100859,553,252,23,174731,16895,1,0.2601679956192314,19940,Employed,61.0
0.35943775372844,560,355,24,22646,1630,0,0.3671666348739221,13919,Employed,56.0
0.5953125480461068,619,578,22,19212,2642,0,0.2364671346611395,15159,Employed,55.0
0.2154589836336434,480,238,20,10600,7826,0,0.3627254727940435,19976,Self-Employed,62.0
0.4175613754454202,526,656,25,35428,5682,0,0.0806223368539251,24155,Employed,57.0
0.2870010246191237,546,1453,34,13219,6314,0,0.0368294020210663,18010,Employed,50.0
0.3489340743206278,583,243,24,51003,5467,0,0.3640662612740852,31260,Employed,52.0
0.1660651049263329,576,439,21,51421,5649,0,0.2609855488771839,18030,Employed,50.0
0.5997150767166215,688,436,17,95724,2423,0,0.1517329990065052,7847,Employed,39.2
0.2715903682570833,563,216,29,110261,5483,0,0.1000300701867701,19855,Employed,40.0
0.1889677381180451,597,253,22,16352,5519,0,0.2713155405844834,17384,Employed,41.6
0.2141146625520107,539,124,22,14826,2202,0,0.1639448187491063,46336,Employed,51.0
0.0573158807221519,512,373,18,18879,690,0,0.5253661960522499,34473,Employed,57.0
0.3795961401378016,599,442,22,25198,2749,0,0.0661400661569536,36194,Self-Employed,60.0
0.0608193860459045,565,460,22,13168,1059,0,0.5099602665724342,31298,Employed,52.0
0.1528264705698562,498,588,23,114871,1616,1,0.0421279841292192,27435,Unemployed,47.2
0.1169237388079925,606,709,24,113871,2804,0,0.5608536484247992,27392,Employed,34.4
0.1116192795318604,654,385,21,84774,1512,0,0.1384579096351715,34943,Employed,31.200000000000003
0.2295889337471598,607,349,17,194613,3934,0,0.2783020190303777,29437,Unemployed,49.0
0.2680853137006961,663,547,26,12491,641,0,0.0400140381143605,16924,Employed,36.8
0.4206995392235976,629,1121,21,204854,14825,1,0.5097753181697398,10854,Self-Employed,65.0
0.2077292419084548,607,182,22,43776,273,0,0.3321853333253226,8575,Employed,37.6
0.3513314270254468,624,207,20,13868,766,0,0.1621982806376198,14404,Self-Employed,54.0
0.1406603508584752,621,229,33,44085,2083,0,0.11255603174948,15245,Self-Employed,39.2
0.3078657870151133,613,220,31,156081,409,0,0.1027257028064921,21005,Employed,36.8
0.3626915652921608,464,156,19,38009,739,0,0.201655296509412,20710,Employed,54.0
0.4122288753110404,562,368,17,112338,17195,0,0.0842824670319037,52527,Unemployed,55.0
0.1377630592464173,419,175,23,16693,3264,0,0.2312085520845292,29166,Employed,51.0
0.0791488584275886,624,537,20,325433,823,0,0.4606792665416071,15170,Employed,34.4
0.5437801632364924,573,766,18,346615,1766,0,0.1269740492725058,43727,Employed,51.0
0.3881552247004683,561,237,23,11251,3722,0,0.1619585596486503,19634,Employed,44.8
0.177418714423784,646,335,19,10876,442,0,0.3477173135154421,29238,Unemployed,40.0
0.1158537207321042,522,412,26,27907,288,0,0.2376592824130913,27838,Employed,52.0
0.1465239851662881,509,778,19,13582,5148,0,0.4576921807051413,22476,Employed,53.0
0.5187452145188732,600,364,30,11068,1999,0,0.4784540106104707,44669,Employed,58.0
0.3353219006959632,605,279,30,13431,2662,0,0.2586525213756327,16447,Employed,44.0
0.0296015148758441,603,584,24,32498,2417,0,0.2527504142857235,23489,Employed,48.0
0.4681066771201579,521,258,25,49328,4389,0,0.3198838087797138,14031,Employed,47.2
0.4915846780422138,551,286,24,13400,2267,0,0.5632093659810373,26244,Employed,57.0
0.1663949115781879,599,507,20,15696,2939,0,0.1078005524306027,27004,Employed,51.0
0.3011313681526885,556,481,31,16915,1872,0,0.4446524285714129,22992,Employed,55.0
0.346333615166546,610,248,25,151593,4987,0,0.3884149333306916,22788,Employed,48.0
0.3608713675481533,473,493,22,85155,2301,0,0.1590129617389131,20182,Employed,53.0
0.1521461716914709,656,241,21,183982,3443,0,0.5927011465278722,26590,Employed,44.0
0.052732744675354,643,251,26,103255,12271,0,0.2579818841003871,30005,Employed,35.2
0.4356352879460981,569,265,29,11445,11063,0,0.3391846518310005,12018,Employed,49.6
0.1850868901650896,576,370,22,16499,1213,0,0.3825143629412951,19173,Employed,40.0
0.2142082075151215,574,454,26,12555,2220,0,0.3173205597832556,18381,Employed,40.8
0.304969619335697,443,328,28,50338,6201,0,0.583194812671143,30655,Employed,55.0
0.166675862548531,424,591,27,12939,12489,0,0.2014242509156191,40304,Employed,52.0
0.1790192264345939,595,441,20,18210,1152,0,0.1736451394834726,27277,Employed,52.0
0.5485246650785748,565,437,19,30161,13892,0,0.4441204652156342,23660,Employed,61.0
0.1369966600161119,513,504,36,44672,7088,0,0.3027777648862822,14999,Employed,39.2
0.1944163153468735,527,704,24,16198,1209,0,0.2516585067233858,55876,Employed,51.0
0.2734691821946747,608,514,21,151184,4148,0,0.2259921333144826,13887,Employed,36.0
0.591200467767514,552,724,19,155578,4031,0,0.0770684285425105,11759,Employed,40.8
0.130207528504483,624,595,24,41449,1370,0,0.2083278105778347,31563,Employed,52.0
0.2608761897392662,527,384,18,22984,5560,0,0.1933519989800518,17055,Employed,53.0
0.2042559465660253,554,336,22,16803,2265,0,0.2901047660429331,32282,Employed,40.8
0.2662174177586444,564,732,22,21118,1190,0,0.2474191713317047,45074,Employed,52.0
0.3324941930033631,586,565,13,301413,9763,0,0.2825388481342147,19269,Employed,49.0
0.335875702031788,605,302,28,64678,1039,0,0.3643103248019221,27666,Employed,50.0
0.1363605530313308,557,275,23,41207,1671,0,0.6309241745261523,17621,Employed,53.0
0.2380882726574714,562,391,23,202812,18546,0,0.1858852639595897,22856,Employed,36.8
0.4557634443561859,552,653,18,16234,1520,0,0.4067799372695519,20660,Employed,64.0
0.3769925871163749,509,236,24,399204,19305,1,0.3889551338561383,35597,Employed,60.0
0.200045788200061,652,279,19,169468,7213,0,0.1958453869388296,16770,Employed,32.800000000000004
0.0571296909058989,610,360,20,34965,1573,0,0.0836406213523895,15727,Employed,49.0
0.5431666132249044,527,478,25,36087,5996,0,0.6743068308374455,19957,Employed,64.0
0.188205708468925,567,113,26,55298,11589,0,0.0784508626081547,30683,Employed,49.0
0.0908702997684835,631,284,28,18864,15211,0,0.3942022910664287,14771,Employed,52.0
0.326949725347245,615,309,22,202587,5877,0,0.0989378045729943,12191,Employed,48.0
0.2394374013132186,584,258,26,14597,3783,0,0.4374003077495893,39636,Employed,57.0
0.2636249902964407,470,484,19,96567,3003,0,0.4758527430418995,7248,Employed,40.8
0.3127595174234848,557,206,22,14504,2940,0,0.1840442457092097,11487,Employed,41.6
0.2059482338981022,571,446,30,206909,19207,0,0.4295382761810021,65055,Employed,49.0
0.4054681567675042,592,178,27,92820,990,0,0.2467836405627497,9173,Employed,43.2
0.4542308245929194,616,305,25,93239,8499,0,0.0912540947610631,17697,Employed,57.0
0.1233171524115146,569,238,19,23046,988,0,0.1966421568230209,15924,Employed,38.400000000000006
0.278718324796244,616,315,18,14052,9690,0,0.2908478974637861,6995,Employed,39.2
0.1510281545393229,618,407,32,17544,3092,0,0.2533210540680565,13337,Unemployed,38.400000000000006
0.1250803263148089,599,452,26,19918,2758,0,0.3011301591145701,25148,Employed,51.0
0.0824670515424261,599,325,19,16892,4187,0,0.2062307391817092,32125,Employed,55.0
0.1361182149394466,578,492,27,58823,12109,0,0.1037106323403425,38243,Employed,53.0
0.3412016310449209,516,639,22,10858,8370,0,0.1950555545198774,18272,Employed,60.0
0.0269116019543655,480,189,17,15840,4497,0,0.1467668109361203,8736,Employed,55.0
0.1796735278093227,571,403,28,93711,1756,0,0.3185044091754316,22603,Employed,37.6
0.3151717165959168,519,207,22,11223,1550,0,0.0177677674070605,43793,Employed,54.0
0.1795739652314106,583,456,21,94954,3963,1,0.4972579796448189,47237,Self-Employed,67.0
0.2766265784178782,600,133,29,11736,1368,0,0.335072702015507,35998,Employed,51.0
0.3576956029352288,544,195,18,61759,2365,0,0.590823534334822,11141,Employed,54.0
0.210790173148538,610,423,23,133527,637,0,0.1789840399058847,19984,Self-Employed,47.0
0.5702245606959064,586,353,22,22474,3688,1,0.3695448998987129,24710,Employed,72.0
0.4035746606607974,580,715,22,18216,2987,0,0.0335083113398598,26797,Employed,57.0
0.1820531108078548,589,672,23,19258,1479,0,0.184530982247103,9051,Employed,40.8
0.3610207051484601,567,494,25,16169,1163,0,0.4452482805087182,61580,Employed,61.0
0.1569478314993571,653,575,33,10298,2375,0,0.1035199241637572,42606,Employed,51.0
0.4204183224671331,665,168,24,10197,2387,1,0.1823632325230489,21996,Employed,59.0
0.1201647720177226,579,485,21,30287,7070,0,0.396684476296485,23479,Employed,60.0
0.3251362651090607,551,253,33,25645,3927,0,0.2448828957720585,17157,Employed,55.0
0.176383226971013,568,614,19,33950,1975,0,0.1357634815455419,40864,Employed,53.0
0.2457530824222089,625,271,25,10144,6502,0,0.3718722523429312,12349,Employed,54.0
0.2829354112053831,472,586,21,18724,839,0,0.4757609548229116,23313,Employed,40.8
0.1585751038486305,580,569,23,164147,3204,0,0.4853247634500763,14491,Employed,37.6
0.4027721440035261,549,419,27,19129,3206,0,0.5304960071254449,21832,Employed,61.0
0.3719938212118945,509,232,24,61858,8504,0,0.1749437850123516,39517,Employed,51.0
0.0837651201034623,635,225,24,22881,7456,0,0.3655379093536282,15969,Employed,40.0
0.3829529349869549,616,726,16,34509,3095,0,0.3696368788296515,24113,Employed,53.0
0.0860410272919642,630,628,27,13617,2804,0,0.0416347346465376,20663,Employed,47.0
0.3775324739940819,566,247,21,60286,4486,0,0.2025056348691889,15256,Employed,41.6
0.3249440393574292,597,214,30,37360,1473,0,0.2779249215040204,16174,Employed,42.400000000000006
0.3196486797419934,650,277,27,11003,1267,0,0.4251179796885998,16264,Employed,39.2
0.2595368684071874,587,1109,25,21575,3609,0,0.1288161463085445,8931,Employed,58.0
0.5272482115563047,585,684,21,14898,15671,0,0.1300725548160386,20366,Employed,57.0
0.2198282300614447,608,521,25,12756,2687,1,0.4324363846139322,22900,Unemployed,65.0
0.0705649443715578,632,298,26,11946,6072,0,0.5037019534663759,10322,Employed,52.0
0.3257892849697865,512,806,27,141345,2502,0,0.2105169241579792,17561,Employed,40.0
0.1002881032612909,583,433,23,10333,1188,0,0.1916465277193011,19676,Employed,50.0
0.1583062883245263,601,166,25,19003,4445,0,0.1768515506482155,32994,Employed,36.0
0.46718078115853,541,131,31,76121,1646,0,0.1168742301074385,52186,Employed,56.0
0.5145701336291282,590,852,26,182058,1262,0,0.1284961890263684,26815,Employed,42.400000000000006
0.0287241534906446,559,249,32,24899,4234,0,0.2429492128779198,11063,Employed,52.0
0.3108976854079165,548,170,24,40960,4478,0,0.267221278930807,13872,Employed,55.0
0.4721103805647584,441,833,20,17399,10826,0,0.527751142873931,22850,Employed,57.0
0.3492790664802644,650,864,21,26055,6877,0,0.2582691584512426,17566,Self-Employed,58.0
0.337103369583404,559,494,28,18274,5184,0,0.1980715788843773,21590,Unemployed,59.0
0.4404523424881582,598,128,20,34579,6815,0,0.3155908401870156,33327,Employed,56.0
0.115322719708075,558,226,30,16952,423,0,0.2713462726320586,20215,Employed,53.0
0.3083590935869043,578,305,18,81973,2106,0,0.1245045008843884,74861,Employed,53.0
0.2617741302960027,567,885,18,113340,3800,1,0.5233839573018273,10007,Employed,61.0
0.2956092485375054,595,518,21,25068,8042,0,0.3758703208863128,28838,Employed,53.0
0.1132322437617198,489,249,31,40852,685,0,0.1189748717757761,9564,Employed,37.6
0.1795757945149854,610,630,27,13319,604,0,0.0978694443995237,14380,Employed,54.0
0.1628085521071936,634,330,16,48694,595,0,0.5501828281681993,33548,Unemployed,52.0
0.1986890137721896,599,197,29,42658,1799,0,0.1268296517034413,7859,Employed,47.2
0.1865865531534587,569,506,27,12880,4184,0,0.3881325528133388,25553,Employed,52.0
0.1709966030555749,458,814,15,151563,673,0,0.6056942372924602,11826,Employed,38.400000000000006
0.1654642973295138,397,256,13,44297,2113,0,0.2539672127831288,21269,Employed,52.0
0.3781675801840328,642,283,16,343494,4670,0,0.0895696610786808,16075,Employed,36.8
0.2893786753256091,646,265,27,31104,2678,0,0.1426103523884294,22182,Employed,48.0
0.4861214887084021,563,305,32,23768,700,0,0.2377985864850429,26869,Employed,66.0
0.0519188408150146,582,387,18,16419,4769,0,0.5536552909588618,37397,Self-Employed,55.0
0.4716942020510268,605,392,22,38850,6311,0,0.3258288032422722,23612,Employed,55.0
0.1111484189713147,599,410,17,106423,1158,0,0.7399607167147081,29965,Self-Employed,40.8
0.5663319495953624,627,257,22,21256,1938,0,0.5728162371377553,21296,Employed,46.400000000000006
0.0628614794883258,580,637,28,14500,1079,0,0.3621603006284268,11256,Employed,51.0
0.2810842282812637,613,125,22,307397,26396,0,0.3306096182125859,12461,Employed,34.4
0.0940650836453812,589,239,38,23789,2787,0,0.1627491071739751,46437,Employed,50.0
0.2925381526735798,601,263,32,68212,1595,0,0.4628088728781253,11964,Employed,38.400000000000006
0.0966624355426024,565,262,31,121603,3830,0,0.239320456383845,24227,Employed,45.0
0.2280184153328617,681,380,22,13066,966,0,0.1842324249515388,24034,Employed,36.0
0.472123175061854,518,461,25,62310,3860,0,0.5339164741027372,23366,Employed,60.0
0.1305413173733045,568,302,30,14914,3275,0,0.0580872193183674,36731,Self-Employed,56.0
0.2411366795973975,524,280,21,117061,7593,0,0.5010936071917672,15950,Employed,37.6
0.1937870592175571,576,234,29,11354,656,1,0.5858433470840816,19815,Employed,63.0
0.2115382489850951,557,703,31,584248,3142,1,0.2947849872332662,18574,Employed,58.0
0.4319042798643057,606,344,29,53190,3743,0,0.0289992699938923,7093,Employed,40.8
0.2771703132796828,499,220,29,88619,1924,0,0.5008860153912258,15057,Employed,44.0
0.6445787225257655,560,356,20,16908,15182,0,0.1744368500038695,37526,Employed,58.0
0.4082181270684012,594,252,22,59439,1079,0,0.0555386297127295,60593,Employed,56.0
0.0988594952138194,606,340,26,19256,3155,0,0.4446171420880541,35427,Employed,52.0
0.2533097131302337,544,655,17,15824,1186,0,0.102755280658808,26749,Employed,53.0
0.190910051981026,532,844,21,98501,1205,0,0.1448708613702065,11073,Employed,48.0
0.1752068901843997,629,418,21,31745,17255,0,0.3172264630067964,24165,Employed,40.0
0.4004200460677494,593,294,22,16719,1914,0,0.3558731896285964,23141,Employed,57.0
0.2698008076526336,602,407,32,657692,4105,0,0.4579494893010896,71009,Employed,43.0
0.1462641520035625,591,461,20,13298,965,0,0.266281022100737,9196,Unemployed,56.0
0.1172680969763986,554,366,29,14112,2345,0,0.2034591574773671,11784,Self-Employed,54.0
0.0975968418215615,627,550,25,36068,5563,0,0.0199341530009393,40375,Employed,45.0
0.6092561840530752,568,577,24,15450,1046,0,0.3520011528579082,47679,Employed,60.0
0.2581193650733741,585,143,14,78483,2077,0,0.272334387155653,25994,Employed,38.400000000000006
0.657907649505451,602,563,27,15546,5134,0,0.3066876722400817,18352,Employed,58.0
0.422668606298501,652,685,29,97003,22806,0,0.2976749394117413,29334,Employed,48.0
0.15586836846887,622,757,23,12028,1360,0,0.0860084624967436,65441,Employed,46.0
0.06100099529032,523,415,25,19390,5235,1,0.1605267949536927,15934,Self-Employed,65.0
0.0669046589774779,545,1235,30,17759,5654,0,0.1794174921748284,27797,Employed,49.0
0.3206131772937343,624,324,25,44677,4985,0,0.1084446630443277,19910,Employed,52.0
0.2954347655656779,572,180,26,91934,1861,0,0.4511597295296728,26495,Employed,52.0
0.3382567137157539,554,190,27,17412,1238,0,0.0594475458413437,32509,Employed,54.0
0.2201361197395754,619,416,19,51352,10391,0,0.3938175501459356,16427,Employed,36.8
0.5025999125097713,544,573,22,11685,768,0,0.529369303446267,35966,Employed,60.0
0.137954714632517,493,291,22,13528,1447,0,0.231222798950727,17220,Employed,58.0
0.1807998599819664,534,1111,30,541976,9248,0,0.4919511249779887,29327,Employed,44.0
0.529436234844371,596,223,28,25283,962,0,0.1227984154620444,8338,Self-Employed,46.400000000000006
0.2642207777298462,534,68,24,79384,2340,0,0.2941268599676332,32260,Employed,52.0
0.1424602990660142,560,1110,24,18189,14201,0,0.4398151328157517,14134,Employed,39.2
0.1155880244395751,600,210,22,11449,1832,0,0.2942467179225853,17155,Employed,49.0
0.0784860534702091,634,252,26,25797,1416,0,0.4977248156624501,7126,Employed,50.0
0.104600100382629,567,547,23,196803,726,0,0.2863655180251951,19685,Employed,47.0
0.4666094329718089,472,354,26,53302,1942,0,0.2952605710066607,42794,Employed,44.0
0.4452858444550944,649,369,23,152545,5246,0,0.5779581434340811,10064,Employed,52.0
0.1929444516489274,534,339,26,18288,1756,0,0.2442562963254345,24276,Employed,51.0
0.1190056365215861,658,260,24,62052,3060,0,0.0884816309294199,7942,Employed,32.0
0.2187939741397182,589,599,27,23786,1760,0,0.6724036085601399,20434,Employed,55.0
0.4636859701648242,600,315,22,15436,7260,0,0.4513131091132812,33832,Employed,54.0
0.4931689056712173,490,651,22,14719,7893,0,0.2516144728743668,20863,Employed,60.0
0.2890904902195372,620,413,23,11237,2388,0,0.1178599882126275,32541,Self-Employed,58.0
0.2623107124362985,612,243,21,18696,13144,0,0.1910118063957934,17133,Employed,52.0
0.6842802531498936,598,303,20,76178,3489,0,0.220125306688184,80191,Employed,62.0
0.3750126022543995,466,406,32,10785,3522,0,0.3374212495663916,38194,Employed,57.0
0.2783218487100619,407,281,25,58663,570,0,0.1805903906511996,24458,Employed,56.0
0.6661366743047892,622,501,19,16585,2279,0,0.1729918256639495,51842,Employed,55.0
0.3028808293385115,618,471,27,15860,2895,0,0.2209845364530072,44235,Employed,52.0
0.2131181773822864,624,197,33,16924,4097,0,0.2391722591836591,16836,Employed,51.0
0.1364817522515454,616,530,38,48270,1512,0,0.3479423868218005,28293,Employed,48.0
0.5301970541243977,565,571,25,223568,1251,0,0.3969992288847278,18996,Employed,41.6
0.4457905835217453,613,330,24,265015,12134,0,0.2894233678573816,34867,Employed,49.0
0.4048599916513837,656,236,22,14689,6224,0,0.0983892027478624,48336,Employed,47.0
0.5055822458152542,516,473,32,23065,15141,0,0.374034588218719,10509,Employed,59.0
0.229231600779992,566,309,26,13309,1161,0,0.5793030319623991,23378,Employed,54.0
0.3050765539490711,602,163,28,152124,4676,0,0.0941129665079448,45762,Unemployed,51.0
0.13170241277637,578,357,33,12833,2655,0,0.0615813201012581,32215,Self-Employed,53.0
0.2562920596195872,503,528,27,67516,1090,0,0.4621791783345288,27276,Employed,45.6
0.427056924490484,519,270,19,105138,2239,0,0.4017289321439372,37705,Employed,55.0
0.0969844059078788,679,186,32,37533,768,0,0.277821044400276,11283,Employed,36.8
0.4847862226927716,597,337,20,17828,1619,0,0.2000979671781668,29263,Employed,56.0
0.3700377799274474,544,422,16,40421,5456,0,0.2854510812989476,40814,Employed,54.0
0.0654862771267128,591,560,21,15234,10067,0,0.3359004479993312,29281,Employed,52.0
0.168638085297008,582,783,26,98649,1495,0,0.4598644942862929,11971,Employed,56.0
0.1524020567369227,617,258,15,15071,12663,0,0.1066402343906582,18243,Employed,35.2
0.3025550138415949,595,351,23,18258,440,0,0.1943654179283391,22148,Employed,54.0
0.246861586787497,547,403,21,24621,4395,0,0.2983530988223625,14623,Unemployed,57.0
0.1840596080975583,441,351,25,11764,2198,0,0.3926331253778076,14035,Employed,51.0
0.4415846266336033,533,170,14,15672,1989,0,0.2881984046077865,28158,Employed,57.0
0.2965279498038097,564,363,20,17095,413,0,0.348876463960622,50197,Employed,55.0
0.0586049595611095,631,905,27,15734,1674,0,0.3084588840383381,8581,Self-Employed,52.0
0.1873461469519265,551,271,22,24150,1642,0,0.1441995484854392,17300,Employed,38.400000000000006
0.0830583254352043,609,338,29,17373,772,0,0.4747579381403656,15349,Employed,56.0
0.2465040838046477,527,1720,30,131069,2261,0,0.0951551187185543,46654,Employed,49.0
0.5102427688840527,567,581,21,82451,3037,0,0.0464263513817454,31621,Employed,55.0
0.6859675541951591,598,281,17,17057,3462,0,0.4287132406062182,44168,Employed,60.0
0.3851135486033398,507,226,20,103387,1570,0,0.176447899237115,34300,Employed,52.0
0.1301075361322206,540,295,29,151307,2823,0,0.2835500588901715,39760,Employed,51.0
0.3335349708416907,555,169,31,1022917,6997,0,0.4047724406473671,25421,Unemployed,56.0
0.0713106208950384,523,298,26,13940,8222,0,0.0897440128811427,27943,Employed,52.0
0.5080347970484119,532,690,13,27485,6664,0,0.2614781758925262,28635,Employed,59.0
0.6957483679681431,543,585,23,16772,6735,0,0.196738783095377,22395,Employed,59.0
0.0555746177979791,517,314,24,10559,3428,0,0.2962406846319298,22082,Unemployed,53.0
0.321609547225642,606,529,23,155133,10294,0,0.4986039648396478,27930,Employed,41.6
0.3355322554955836,515,538,25,141028,4359,0,0.1012421035712656,27578,Employed,48.0
0.360761830014108,599,518,20,11637,2352,0,0.2574572673741785,24481,Employed,53.0
0.1676490262036007,635,471,22,28983,586,0,0.5548845545450322,24109,Employed,48.0
0.0955295107411098,574,267,26,36746,762,0,0.1624735828141285,31443,Employed,50.0
0.3589758002530215,624,526,26,92858,670,0,0.5556757428848652,20665,Employed,51.0
0.3739314949046387,552,314,26,16489,5236,0,0.1236096588341204,11963,Employed,41.6
0.5520410176998463,495,374,21,137956,1241,0,0.0794734421718475,24414,Employed,54.0
0.2683778285202999,488,573,19,379598,1355,0,0.270661443422984,14058,Employed,36.8
0.2333944301771974,611,765,22,62093,2015,0,0.2713000303830102,37024,Self-Employed,53.0
0.3905957797876047,590,312,23,11467,1132,0,0.4968393118470496,16424,Employed,56.0
0.3092069252836197,503,463,29,11301,3145,0,0.3692654654317535,17151,Employed,41.6
0.0921500554894345,586,318,34,162872,604,0,0.1997407550285946,27104,Employed,48.0
0.5763056865740207,566,149,34,47547,5295,0,0.1546625869960014,21898,Employed,58.0
0.3739608452865413,613,760,33,14027,4841,0,0.4556760792527979,39783,Employed,54.0
0.3330399747638075,615,500,17,472786,2427,0,0.289886347545371,19839,Employed,48.0
0.1586350734733986,534,254,24,152357,1607,0,0.3196120884438492,19013,Employed,37.6
0.204523619903561,640,482,29,52572,3853,0,0.4936313571035606,15038,Employed,49.0
0.0586538907705319,575,668,31,14060,8762,0,0.3466568948519969,12177,Employed,50.0
0.2319084422209908,662,278,25,22287,415,0,0.3222692624881644,16929,Employed,36.0
0.1734035443178333,590,405,19,12531,5330,0,0.0989966398798148,27057,Employed,54.0
0.0818632845003377,600,446,15,71790,2389,0,0.1329514460362079,41847,Employed,47.0
0.1783522564375886,569,223,22,127086,1763,0,0.6065972767385532,33709,Employed,50.0
0.3820857429697104,450,297,22,76337,2110,0,0.7457999892259082,16560,Employed,61.0
0.5258046700283788,602,445,19,184066,860,0,0.390581678248154,23887,Employed,52.0
0.0220453652132505,585,432,12,72302,505,0,0.1633345983758255,22337,Employed,55.0
0.0074910282800595,579,410,23,15147,5444,0,0.2471790948103663,39314,Self-Employed,55.0
0.0653271755352286,633,735,23,135644,5399,0,0.3236760880483739,42520,Employed,44.0
0.4328070217719293,490,721,27,49469,3126,0,0.0949596450451211,8321,Employed,44.0
0.1093560529443093,594,470,27,53795,7570,0,0.3579856456727481,44208,Employed,37.6
0.3128953280732467,597,248,23,74900,8386,0,0.2930824196834192,10048,Employed,54.0
0.332130132201648,604,543,26,132074,5755,0,0.5648511768311214,25249,Employed,38.400000000000006
0.1410112543982054,502,230,26,31982,6889,1,0.0947087228144973,7746,Employed,65.0
0.4493055492552299,594,257,24,88309,8418,0,0.1990245555996662,36599,Employed,40.8
0.2779472683245336,500,308,22,10785,4445,0,0.6037920762238435,18596,Employed,59.0
0.3483885911231954,524,283,21,15605,2340,0,0.0893101315071762,30892,Employed,55.0
